game_name,opponent_type,episode_id,seed,probe_t,transform,is_valid,validity_type,eu_action_flip,action_ctl,action_cf,eu_ctl,eu_cf,eu_margin_ctl,eu_margin_cf,margin_delta,js_ctl_cf,valid_strict,valid_default,valid_lenient,dir_acc_cf,sensitive
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_2,336346478,3,adversarial_flip,True,margin_only,False,D,D,D,D,1.999986852452012,1.0100000000000005,0.9899868524520115,0.665025459873368,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_2,336346478,3,plausible_perturbation,False,invalid,False,,,D,D,1.999986852452012,1.9111084816015138,0.0888783708504981,0.032053977955405974,False,False,False,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_2,336346478,6,adversarial_flip,True,margin_only,False,D,D,D,D,1.9938734262195803,1.0087500000000003,0.98512342621958,0.6664225836444924,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_2,336346478,6,plausible_perturbation,False,invalid,False,,,D,D,1.9938734262195803,1.8209969074661378,0.17287651875344245,0.058455377137268345,False,False,True,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_2,336346478,10,adversarial_flip,True,margin_only,False,D,D,D,D,1.9999891961703629,1.0087500000000003,0.9912391961703626,0.6681482505141741,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_2,336346478,10,plausible_perturbation,False,invalid,False,,,D,D,1.9999891961703629,1.822220061456295,0.17776913471406797,0.07044474208695738,False,False,True,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_3,2003884608,3,adversarial_flip,True,margin_only,False,D,D,D,D,1.999986852452012,1.0100000000000005,0.9899868524520115,0.665025459873368,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_3,2003884608,3,plausible_perturbation,False,invalid,False,,,D,D,1.999986852452012,1.9111084816015138,0.0888783708504981,0.032053977955405974,False,False,False,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_3,2003884608,6,adversarial_flip,True,margin_only,False,D,D,D,D,1.9999998888731034,1.0100000000000005,0.989999888873103,0.6664225836444924,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_3,2003884608,6,plausible_perturbation,False,invalid,False,,,D,D,1.9999998888731034,1.9111110888857326,0.08888879998737087,0.058455377137268345,False,False,False,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_3,2003884608,10,adversarial_flip,True,margin_only,False,D,D,D,D,1.9999998888888886,1.0100000000000005,0.9899998888888881,0.6681482505141741,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_3,2003884608,10,plausible_perturbation,False,invalid,False,,,D,D,1.9999998888888886,1.9111110888888891,0.08888879999999943,0.07044474208695738,False,False,False,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_4,1623277977,3,adversarial_flip,True,margin_only,False,D,D,D,D,1.999986852452012,1.0100000000000005,0.9899868524520115,0.665025459873368,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_4,1623277977,3,plausible_perturbation,False,invalid,False,,,D,D,1.999986852452012,1.9111084816015138,0.0888783708504981,0.032053977955405974,False,False,False,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_4,1623277977,6,adversarial_flip,True,margin_only,False,D,D,D,D,1.9938734262195803,1.0087500000000003,0.98512342621958,0.6664225836444924,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_4,1623277977,6,plausible_perturbation,False,invalid,False,,,D,D,1.9938734262195803,1.8209969074661378,0.17287651875344245,0.058455377137268345,False,False,True,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_4,1623277977,10,adversarial_flip,True,margin_only,False,D,D,D,D,1.9999891961703629,1.0087500000000003,0.9912391961703626,0.6681482505141741,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_4,1623277977,10,plausible_perturbation,False,invalid,False,,,D,D,1.9999891961703629,1.822220061456295,0.17776913471406797,0.07044474208695738,False,False,True,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,3,adversarial_flip,True,margin_only,False,D,D,D,D,1.999986852452012,1.0100000000000005,0.9899868524520115,0.665025459873368,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,3,plausible_perturbation,False,invalid,False,,,D,D,1.999986852452012,1.9111084816015138,0.0888783708504981,0.032053977955405974,False,False,False,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,6,adversarial_flip,True,margin_only,False,D,D,D,D,1.9938734262195803,1.0087500000000003,0.98512342621958,0.6664225836444924,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,6,plausible_perturbation,False,invalid,False,,,D,D,1.9938734262195803,1.8209969074661378,0.17287651875344245,0.058455377137268345,False,False,True,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,10,adversarial_flip,True,margin_only,False,D,D,D,D,1.9999891961703629,1.0087500000000003,0.9912391961703626,0.6681482505141741,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_5,1143332459,10,plausible_perturbation,False,invalid,False,,,D,D,1.9999891961703629,1.822220061456295,0.17776913471406797,0.07044474208695738,False,False,True,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,3,adversarial_flip,True,margin_only,False,D,D,D,D,1.999986852452012,1.0100000000000005,0.9899868524520115,0.665025459873368,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,3,plausible_perturbation,False,invalid,False,,,D,D,1.999986852452012,1.9111084816015138,0.0888783708504981,0.032053977955405974,False,False,False,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,6,adversarial_flip,True,margin_only,False,D,D,D,D,1.9938734262195803,1.0087500000000003,0.98512342621958,0.6664225836444924,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,6,plausible_perturbation,False,invalid,False,,,D,D,1.9938734262195803,1.8209969074661378,0.17287651875344245,0.058455377137268345,False,False,True,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,10,adversarial_flip,True,margin_only,False,D,D,D,D,1.9999891961703629,1.0087500000000003,0.9912391961703626,0.6681482505141741,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_6,762725828,10,plausible_perturbation,False,invalid,False,,,D,D,1.9999891961703629,1.822220061456295,0.17776913471406797,0.07044474208695738,False,False,True,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,3,adversarial_flip,True,margin_only,False,D,D,D,D,1.999986852452012,1.0100000000000005,0.9899868524520115,0.665025459873368,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,3,plausible_perturbation,False,invalid,False,,,D,D,1.999986852452012,1.9111084816015138,0.0888783708504981,0.032053977955405974,False,False,False,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,6,adversarial_flip,True,margin_only,False,D,D,D,D,1.9938734262195803,1.0087500000000003,0.98512342621958,0.6664225836444924,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,6,plausible_perturbation,False,invalid,False,,,D,D,1.9938734262195803,1.8209969074661378,0.17287651875344245,0.058455377137268345,False,False,True,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,10,adversarial_flip,True,margin_only,False,D,D,D,D,1.9999891961703629,1.0087500000000003,0.9912391961703626,0.6681482505141741,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_7,382119197,10,plausible_perturbation,False,invalid,False,,,D,D,1.9999891961703629,1.822220061456295,0.17776913471406797,0.07044474208695738,False,False,True,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,3,adversarial_flip,True,margin_only,False,D,D,D,D,1.999986852452012,1.0100000000000005,0.9899868524520115,0.665025459873368,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,3,plausible_perturbation,False,invalid,False,,,D,D,1.999986852452012,1.9111084816015138,0.0888783708504981,0.032053977955405974,False,False,False,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,6,adversarial_flip,True,margin_only,False,D,D,D,D,1.9938734262195803,1.0087500000000003,0.98512342621958,0.6664225836444924,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,6,plausible_perturbation,False,invalid,False,,,D,D,1.9938734262195803,1.8209969074661378,0.17287651875344245,0.058455377137268345,False,False,True,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,10,adversarial_flip,True,margin_only,False,D,D,D,D,1.9999891961703629,1.0087500000000003,0.9912391961703626,0.6681482505141741,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_8,2049657327,10,plausible_perturbation,False,invalid,False,,,D,D,1.9999891961703629,1.822220061456295,0.17776913471406797,0.07044474208695738,False,False,True,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,3,adversarial_flip,True,margin_only,False,D,D,D,D,1.999986852452012,1.0100000000000005,0.9899868524520115,0.665025459873368,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,3,plausible_perturbation,False,invalid,False,,,D,D,1.999986852452012,1.9111084816015138,0.0888783708504981,0.032053977955405974,False,False,False,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,6,adversarial_flip,True,margin_only,False,D,D,D,D,1.9938734262195803,1.0087500000000003,0.98512342621958,0.6664225836444924,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,6,plausible_perturbation,False,invalid,False,,,D,D,1.9938734262195803,1.8209969074661378,0.17287651875344245,0.058455377137268345,False,False,True,0,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,10,adversarial_flip,True,margin_only,False,D,D,D,D,1.9999891961703629,1.0087500000000003,0.9912391961703626,0.6681482505141741,True,True,True,1,0
prisoners_dilemma,always_cooperate,prisoners_dilemma_always_cooperate_9,1669050696,10,plausible_perturbation,False,invalid,False,,,D,D,1.9999891961703629,1.822220061456295,0.17776913471406797,0.07044474208695738,False,False,True,0,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,3,adversarial_flip,True,margin_only,False,D,C,D,D,1.0201884226353075,1.9949999999999974,0.9748115773646899,0.6830373286440732,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,3,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0201884226353075,1.4484821289715062,0.4282937063361987,0.3210980475150369,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,6,adversarial_flip,True,margin_only,False,D,C,D,D,1.0076062903452594,1.9949999999999974,0.987393709654738,0.6860012480744438,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,6,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0076062903452594,1.445965702513496,0.4383594121682366,0.33786699253295566,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,10,adversarial_flip,True,margin_only,False,D,C,D,D,1.0052077512807571,1.9949999999999974,0.9897922487192403,0.686216182924809,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_0,1647432317,10,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0052077512807571,1.4454859947005958,0.4402782434198387,0.3404805068464953,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,3,adversarial_flip,True,margin_only,False,D,C,D,D,1.0101943179203587,1.9937499999999977,0.983555682079639,0.6830373286440732,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,3,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0101943179203587,1.3575944191396276,0.3474001012192689,0.3210980475150369,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,6,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000003438698315,1.992499999999998,0.9924996561301664,0.6860012480744438,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,6,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000003438698315,1.2666667354406331,0.26666639157080163,0.33786699253295566,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,10,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000003333333332,1.992499999999998,0.9924996666666648,0.686216182924809,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_1,1266825686,10,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000003333333332,1.266666733333334,0.26666640000000075,0.3404805068464953,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,3,adversarial_flip,True,margin_only,False,D,C,D,D,1.0101943179203587,1.9937499999999977,0.983555682079639,0.6830373286440732,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,3,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0101943179203587,1.3575944191396276,0.3474001012192689,0.3210980475150369,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,6,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000003438698315,1.992499999999998,0.9924996561301664,0.6860012480744438,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,6,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000003438698315,1.2666667354406331,0.26666639157080163,0.33786699253295566,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,10,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000003333333332,1.992499999999998,0.9924996666666648,0.686216182924809,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_2,786880168,10,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000003333333332,1.266666733333334,0.26666640000000075,0.3404805068464953,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,3,adversarial_flip,True,margin_only,False,D,C,D,D,1.0101943179203587,1.9937499999999977,0.983555682079639,0.6830373286440732,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,3,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0101943179203587,1.3575944191396276,0.3474001012192689,0.3210980475150369,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,6,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000003438698315,1.992499999999998,0.9924996561301664,0.6860012480744438,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,6,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000003438698315,1.2666667354406331,0.26666639157080163,0.33786699253295566,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,10,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000003333333332,1.992499999999998,0.9924996666666648,0.686216182924809,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_3,406273537,10,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000003333333332,1.266666733333334,0.26666640000000075,0.3404805068464953,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,3,adversarial_flip,True,margin_only,False,D,C,D,D,1.0101943179203587,1.9937499999999977,0.983555682079639,0.6830373286440732,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,3,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0101943179203587,1.3575944191396276,0.3474001012192689,0.3210980475150369,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,6,adversarial_flip,True,margin_only,False,D,C,D,D,1.000001122640232,1.9937499999999977,0.9937488773597656,0.6860012480744438,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,6,plausible_perturbation,True,margin_only,False,D,D,D,D,1.000001122640232,1.355555780083602,0.3555546574433699,0.33786699253295566,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,10,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000007298237361,1.9937499999999977,0.9937492701762616,0.686216182924809,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_4,25666906,10,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000007298237361,1.3555557015203026,0.35555497169656647,0.3404805068464953,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,3,adversarial_flip,True,margin_only,False,D,C,D,D,1.0101943179203587,1.9937499999999977,0.983555682079639,0.6830373286440732,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,3,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0101943179203587,1.3575944191396276,0.3474001012192689,0.3210980475150369,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,6,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000003438698315,1.992499999999998,0.9924996561301664,0.6860012480744438,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,6,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000003438698315,1.2666667354406331,0.26666639157080163,0.33786699253295566,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,10,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000003333333332,1.992499999999998,0.9924996666666648,0.686216182924809,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_5,1693205036,10,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000003333333332,1.266666733333334,0.26666640000000075,0.3404805068464953,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,3,adversarial_flip,True,margin_only,False,D,C,D,D,1.0101943179203587,1.9937499999999977,0.983555682079639,0.6830373286440732,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,3,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0101943179203587,1.3575944191396276,0.3474001012192689,0.3210980475150369,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,6,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000003438698315,1.992499999999998,0.9924996561301664,0.6860012480744438,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,6,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000003438698315,1.2666667354406331,0.26666639157080163,0.33786699253295566,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,10,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000003333333332,1.992499999999998,0.9924996666666648,0.686216182924809,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_6,1312598405,10,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000003333333332,1.266666733333334,0.26666640000000075,0.3404805068464953,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,3,adversarial_flip,True,margin_only,False,D,C,D,D,1.0101943179203587,1.9937499999999977,0.983555682079639,0.6830373286440732,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,3,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0101943179203587,1.3575944191396276,0.3474001012192689,0.3210980475150369,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,6,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000003438698315,1.992499999999998,0.9924996561301664,0.6860012480744438,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,6,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000003438698315,1.2666667354406331,0.26666639157080163,0.33786699253295566,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,10,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000003333333332,1.992499999999998,0.9924996666666648,0.686216182924809,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_7,832652887,10,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000003333333332,1.266666733333334,0.26666640000000075,0.3404805068464953,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,3,adversarial_flip,True,margin_only,False,D,C,D,D,1.0201884226353075,1.9949999999999974,0.9748115773646899,0.6830373286440732,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,3,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0201884226353075,1.4484821289715062,0.4282937063361987,0.3210980475150369,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,6,adversarial_flip,True,margin_only,False,D,C,D,D,1.0076062903452594,1.9949999999999974,0.987393709654738,0.6860012480744438,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,6,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0076062903452594,1.445965702513496,0.4383594121682366,0.33786699253295566,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,10,adversarial_flip,True,margin_only,False,D,C,D,D,1.0052077512807571,1.9949999999999974,0.9897922487192403,0.686216182924809,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_8,452046256,10,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0052077512807571,1.4454859947005958,0.4402782434198387,0.3404805068464953,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,3,adversarial_flip,True,margin_only,False,D,C,D,D,1.0101943179203587,1.9937499999999977,0.983555682079639,0.6830373286440732,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,3,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0101943179203587,1.3575944191396276,0.3474001012192689,0.3210980475150369,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,6,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000003438698315,1.992499999999998,0.9924996561301664,0.6860012480744438,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,6,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000003438698315,1.2666667354406331,0.26666639157080163,0.33786699253295566,False,True,True,1,0
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,10,adversarial_flip,True,margin_only,False,D,C,D,D,1.0000003333333332,1.992499999999998,0.9924996666666648,0.686216182924809,True,True,True,0,1
prisoners_dilemma,always_defect,prisoners_dilemma_always_defect_9,2119584386,10,plausible_perturbation,True,margin_only,False,D,D,D,D,1.0000003333333332,1.266666733333334,0.26666640000000075,0.3404805068464953,False,True,True,1,0
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_0,363308142,3,adversarial_flip,True,margin_only,False,D,D,D,D,1.999986852452012,1.0100000000000005,0.9899868524520115,0.665025459873368,True,True,True,1,0
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_0,363308142,3,plausible_perturbation,False,invalid,False,,,D,D,1.999986852452012,1.9111084816015138,0.0888783708504981,0.032053977955405974,False,False,False,0,0
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_0,363308142,6,adversarial_flip,True,margin_only,False,D,D,D,D,1.9938734262195803,1.0087500000000003,0.98512342621958,0.6664225836444924,True,True,True,1,0
prisoners_dilemma,tit_for_tat,prisoners_dilemma_tit_for_tat_0,363308142,6,plausible_perturbation,False,invalid,False,,,D,D,1.9938734262195803,1.8209969074661378,0.17287651875344245,0.058455377137268345,False,False,True,0,0
